date;Filière de production;Plage de puissance injection;Total
2019-12-17;F6 : Autres;P5 : ]250 - 1000] kW;70165
2019-12-17;F6 : Autres;P6 : ]1000 - 12000] kW;769500652
2019-12-17;F6 : Autres;P7 : > 12000 kW;0
2019-12-18;F0 : Total toutes filières;P0 : Total toutes puissances;218561866749
2019-12-18;F0 : Total toutes filières;P1 : ]0 - 3] kW;2859340000
2019-12-18;F0 : Total toutes filières;P2 : ]3 - 9] kW;612341419
2019-12-18;F0 : Total toutes filières;P3 : ]9 - 100] kW;2736486561
2019-12-18;F0 : Total toutes filières;P4 : ]100 - 250] kW;3961692476
2019-12-18;F0 : Total toutes filières;P5 : ]250 - 1000] kW;7395291166
2019-12-18;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;179754302001
2019-12-18;F0 : Total toutes filières;P7 : > 12000 kW;21242412979
2019-12-18;F1 : Thermique non renouvelable;P0 : Total toutes puissances;40952955417
2019-12-18;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2019-12-18;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2019-12-18;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;10158074
2019-12-18;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;81541218
2019-12-18;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;748312144
2019-12-18;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;39857493642
2019-12-18;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2019-12-18;F2 : Bioénergies;P0 : Total toutes puissances;16357618456
2019-12-18;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2019-12-18;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2019-12-18;F2 : Bioénergies;P3 : ]9 - 100] kW;106888422
2019-12-18;F2 : Bioénergies;P4 : ]100 - 250] kW;1142835640
2019-12-18;F2 : Bioénergies;P5 : ]250 - 1000] kW;1632945108
2019-12-18;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11178087055
2019-12-18;F2 : Bioénergies;P7 : > 12000 kW;0
2019-12-18;F3 : Hydraulique;P0 : Total toutes puissances;19438080474
2019-12-18;F3 : Hydraulique;P1 : ]0 - 3] kW;1350264420
2019-12-18;F3 : Hydraulique;P2 : ]3 - 9] kW;0
2019-12-18;F3 : Hydraulique;P3 : ]9 - 100] kW;244641062
2019-12-18;F3 : Hydraulique;P4 : ]100 - 250] kW;1110687512
2019-12-18;F3 : Hydraulique;P5 : ]250 - 1000] kW;4557735241
2019-12-18;F3 : Hydraulique;P6 : ]1000 - 12000] kW;10836455866
2019-12-18;F3 : Hydraulique;P7 : > 12000 kW;0
2019-12-18;F4 : Eolien;P0 : Total toutes puissances;128555176171
2019-12-18;F4 : Eolien;P1 : ]0 - 3] kW;201862162
2019-12-18;F4 : Eolien;P2 : ]3 - 9] kW;0
2019-12-18;F4 : Eolien;P3 : ]9 - 100] kW;342768
2019-12-18;F4 : Eolien;P4 : ]100 - 250] kW;868327
2019-12-18;F4 : Eolien;P5 : ]250 - 1000] kW;24117467
2019-12-18;F4 : Eolien;P6 : ]1000 - 12000] kW;110716450634
2019-12-18;F4 : Eolien;P7 : > 12000 kW;17540438817
2019-12-18;F5 : Solaire;P0 : Total toutes puissances;12331391825
2019-12-18;F5 : Solaire;P1 : ]0 - 3] kW;926837068
2019-12-18;F5 : Solaire;P2 : ]3 - 9] kW;610847921
2019-12-18;F5 : Solaire;P3 : ]9 - 100] kW;2373656931
2019-12-18;F5 : Solaire;P4 : ]100 - 250] kW;1623298931
2019-12-18;F5 : Solaire;P5 : ]250 - 1000] kW;0
2019-12-18;F5 : Solaire;P6 : ]1000 - 12000] kW;6237993059
2019-12-18;F5 : Solaire;P7 : > 12000 kW;164954826
2019-12-18;F6 : Autres;P0 : Total toutes puissances;926039674
2019-12-18;F6 : Autres;P1 : ]0 - 3] kW;0
2019-12-18;F6 : Autres;P2 : ]3 - 9] kW;0
2019-12-18;F6 : Autres;P3 : ]9 - 100] kW;54768
2019-12-18;F6 : Autres;P4 : ]100 - 250] kW;126641
2019-12-18;F6 : Autres;P5 : ]250 - 1000] kW;0
2019-12-18;F6 : Autres;P6 : ]1000 - 12000] kW;699058649
2019-12-18;F6 : Autres;P7 : > 12000 kW;0
2019-12-19;F0 : Total toutes filières;P0 : Total toutes puissances;312479656546
2019-12-19;F0 : Total toutes filières;P1 : ]0 - 3] kW;2688080166
2019-12-19;F0 : Total toutes filières;P2 : ]3 - 9] kW;384113174
2019-12-19;F0 : Total toutes filières;P3 : ]9 - 100] kW;1852737054
2019-12-19;F0 : Total toutes filières;P4 : ]100 - 250] kW;3382268714
2019-12-19;F0 : Total toutes filières;P5 : ]250 - 1000] kW;7425839050
2019-12-19;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;258961206260
2019-12-19;F0 : Total toutes filières;P7 : > 12000 kW;37785411977
2019-12-19;F1 : Thermique non renouvelable;P0 : Total toutes puissances;38684573599
2019-12-19;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2019-12-19;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2019-12-19;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;9557054
2019-12-19;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;77543509
2019-12-19;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;710054647
2019-12-19;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;39268991729
2019-12-19;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2019-12-19;F2 : Bioénergies;P0 : Total toutes puissances;16744210892
2019-12-19;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2019-12-19;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2019-12-19;F2 : Bioénergies;P3 : ]9 - 100] kW;107913146
2019-12-19;F2 : Bioénergies;P4 : ]100 - 250] kW;1150447615
2019-12-19;F2 : Bioénergies;P5 : ]250 - 1000] kW;1702579628
2019-12-19;F2 : Bioénergies;P6 : ]1000 - 12000] kW;10952134097
2019-12-19;F2 : Bioénergies;P7 : > 12000 kW;89991333
2019-12-19;F3 : Hydraulique;P0 : Total toutes puissances;19448011253
2019-12-19;F3 : Hydraulique;P1 : ]0 - 3] kW;1305422052
2019-12-19;F3 : Hydraulique;P2 : ]3 - 9] kW;0
2019-12-19;F3 : Hydraulique;P3 : ]9 - 100] kW;246178472
2019-12-19;F3 : Hydraulique;P4 : ]100 - 250] kW;1134534993
2019-12-19;F3 : Hydraulique;P5 : ]250 - 1000] kW;4649531723
2019-12-19;F3 : Hydraulique;P6 : ]1000 - 12000] kW;10782697776
2019-12-19;F3 : Hydraulique;P7 : > 12000 kW;0
2019-12-19;F4 : Eolien;P0 : Total toutes puissances;228130518254
2019-12-19;F4 : Eolien;P1 : ]0 - 3] kW;356449714
2019-12-19;F4 : Eolien;P2 : ]3 - 9] kW;0
2019-12-19;F4 : Eolien;P3 : ]9 - 100] kW;342768
2019-12-19;F4 : Eolien;P4 : ]100 - 250] kW;1922825
2019-12-19;F4 : Eolien;P5 : ]250 - 1000] kW;51308275
2019-12-19;F4 : Eolien;P6 : ]1000 - 12000] kW;193452859053
2019-12-19;F4 : Eolien;P7 : > 12000 kW;34140349981
2019-12-19;F5 : Solaire;P0 : Total toutes puissances;5629323161
2019-12-19;F5 : Solaire;P1 : ]0 - 3] kW;581061309
2019-12-19;F5 : Solaire;P2 : ]3 - 9] kW;382623876
2019-12-19;F5 : Solaire;P3 : ]9 - 100] kW;1487590477
2019-12-19;F5 : Solaire;P4 : ]100 - 250] kW;1015039941
2019-12-19;F5 : Solaire;P5 : ]250 - 1000] kW;0
2019-12-19;F5 : Solaire;P6 : ]1000 - 12000] kW;2544359362
2019-12-19;F5 : Solaire;P7 : > 12000 kW;62618993
2019-12-19;F6 : Autres;P0 : Total toutes puissances;951536430
2019-12-19;F6 : Autres;P1 : ]0 - 3] kW;0
2019-12-19;F6 : Autres;P2 : ]3 - 9] kW;0
2019-12-19;F6 : Autres;P3 : ]9 - 100] kW;54768
2019-12-19;F6 : Autres;P4 : ]100 - 250] kW;260446
2019-12-19;F6 : Autres;P5 : ]250 - 1000] kW;290997
2019-12-19;F6 : Autres;P6 : ]1000 - 12000] kW;724548323
2019-12-19;F6 : Autres;P7 : > 12000 kW;0
2019-12-20;F0 : Total toutes filières;P0 : Total toutes puissances;294444465366
2019-12-20;F0 : Total toutes filières;P1 : ]0 - 3] kW;2580517235
2019-12-20;F0 : Total toutes filières;P2 : ]3 - 9] kW;445777319
2019-12-20;F0 : Total toutes filières;P3 : ]9 - 100] kW;2056439168
2019-12-20;F0 : Total toutes filières;P4 : ]100 - 250] kW;3418427135
2019-12-20;F0 : Total toutes filières;P5 : ]250 - 1000] kW;6867986824
2019-12-20;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;242957938232
2019-12-20;F0 : Total toutes filières;P7 : > 12000 kW;36117379313
2019-12-20;F1 : Thermique non renouvelable;P0 : Total toutes puissances;40203567948
2019-12-20;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2019-12-20;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2019-12-20;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;8581884
2019-12-20;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;83968615
2019-12-20;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;650833148
2019-12-20;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;39107723564
2019-12-20;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2019-12-20;F2 : Bioénergies;P0 : Total toutes puissances;16808020736
2019-12-20;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2019-12-20;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2019-12-20;F2 : Bioénergies;P3 : ]9 - 100] kW;104560070
2019-12-20;F2 : Bioénergies;P4 : ]100 - 250] kW;1146983570
2019-12-20;F2 : Bioénergies;P5 : ]250 - 1000] kW;1721997924
2019-12-20;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11579055595
2019-12-20;F2 : Bioénergies;P7 : > 12000 kW;0
2019-12-20;F3 : Hydraulique;P0 : Total toutes puissances;18675878722
2019-12-20;F3 : Hydraulique;P1 : ]0 - 3] kW;1222947656
2019-12-20;F3 : Hydraulique;P2 : ]3 - 9] kW;0
2019-12-20;F3 : Hydraulique;P3 : ]9 - 100] kW;235521782
2019-12-20;F3 : Hydraulique;P4 : ]100 - 250] kW;1041538078
2019-12-20;F3 : Hydraulique;P5 : ]250 - 1000] kW;4121606076
2019-12-20;F3 : Hydraulique;P6 : ]1000 - 12000] kW;10708453900
2019-12-20;F3 : Hydraulique;P7 : > 12000 kW;0
2019-12-20;F4 : Eolien;P0 : Total toutes puissances;210158879843
2019-12-20;F4 : Eolien;P1 : ]0 - 3] kW;259757522
2019-12-20;F4 : Eolien;P2 : ]3 - 9] kW;0
2019-12-20;F4 : Eolien;P3 : ]9 - 100] kW;342768
2019-12-20;F4 : Eolien;P4 : ]100 - 250] kW;2533326
2019-12-20;F4 : Eolien;P5 : ]250 - 1000] kW;37850575
2019-12-20;F4 : Eolien;P6 : ]1000 - 12000] kW;177198658135
2019-12-20;F4 : Eolien;P7 : > 12000 kW;32542609146
2019-12-20;F5 : Solaire;P0 : Total toutes puissances;7640561381
2019-12-20;F5 : Solaire;P1 : ]0 - 3] kW;673322187
2019-12-20;F5 : Solaire;P2 : ]3 - 9] kW;430825947
2019-12-20;F5 : Solaire;P3 : ]9 - 100] kW;1707146489
2019-12-20;F5 : Solaire;P4 : ]100 - 250] kW;1140257196
2019-12-20;F5 : Solaire;P5 : ]250 - 1000] kW;0
2019-12-20;F5 : Solaire;P6 : ]1000 - 12000] kW;3405977132
2019-12-20;F5 : Solaire;P7 : > 12000 kW;76948993
2019-12-20;F6 : Autres;P0 : Total toutes puissances;958604888
2019-12-20;F6 : Autres;P1 : ]0 - 3] kW;0
2019-12-20;F6 : Autres;P2 : ]3 - 9] kW;0
2019-12-20;F6 : Autres;P3 : ]9 - 100] kW;62768
2019-12-20;F6 : Autres;P4 : ]100 - 250] kW;253934
2019-12-20;F6 : Autres;P5 : ]250 - 1000] kW;41662
2019-12-20;F6 : Autres;P6 : ]1000 - 12000] kW;714579489
2019-12-20;F6 : Autres;P7 : > 12000 kW;0
2019-12-21;F0 : Total toutes filières;P0 : Total toutes puissances;283163090461
2019-12-21;F0 : Total toutes filières;P1 : ]0 - 3] kW;2816724492
2019-12-21;F0 : Total toutes filières;P2 : ]3 - 9] kW;553440237
2019-12-21;F0 : Total toutes filières;P3 : ]9 - 100] kW;2505600056
2019-12-21;F0 : Total toutes filières;P4 : ]100 - 250] kW;3826563151
2019-12-21;F0 : Total toutes filières;P5 : ]250 - 1000] kW;7353239219
2019-12-21;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;233702287519
2019-12-21;F0 : Total toutes filières;P7 : > 12000 kW;32405235647
2019-12-21;F1 : Thermique non renouvelable;P0 : Total toutes puissances;40006753711
2019-12-21;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2019-12-21;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2019-12-21;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;8894548
2019-12-21;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;87063495
2019-12-21;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;627154985
2019-12-21;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;38871664809
2019-12-21;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2019-12-21;F2 : Bioénergies;P0 : Total toutes puissances;17214402328
2019-12-21;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2019-12-21;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2019-12-21;F2 : Bioénergies;P3 : ]9 - 100] kW;109616772
2019-12-21;F2 : Bioénergies;P4 : ]100 - 250] kW;1180976551
2019-12-21;F2 : Bioénergies;P5 : ]250 - 1000] kW;1742661221
2019-12-21;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11957329506
2019-12-21;F2 : Bioénergies;P7 : > 12000 kW;0
2019-12-21;F3 : Hydraulique;P0 : Total toutes puissances;19464973412
2019-12-21;F3 : Hydraulique;P1 : ]0 - 3] kW;1327664304
2019-12-21;F3 : Hydraulique;P2 : ]3 - 9] kW;0
2019-12-21;F3 : Hydraulique;P3 : ]9 - 100] kW;232824124
2019-12-21;F3 : Hydraulique;P4 : ]100 - 250] kW;1076951409
2019-12-21;F3 : Hydraulique;P5 : ]250 - 1000] kW;4330599538
2019-12-21;F3 : Hydraulique;P6 : ]1000 - 12000] kW;11181712444
2019-12-21;F3 : Hydraulique;P7 : > 12000 kW;0
2019-12-21;F4 : Eolien;P0 : Total toutes puissances;193571085923
2019-12-21;F4 : Eolien;P1 : ]0 - 3] kW;243178672
2019-12-21;F4 : Eolien;P2 : ]3 - 9] kW;0
2019-12-21;F4 : Eolien;P3 : ]9 - 100] kW;342768
2019-12-21;F4 : Eolien;P4 : ]100 - 250] kW;3211824
2019-12-21;F4 : Eolien;P5 : ]250 - 1000] kW;42274365
2019-12-21;F4 : Eolien;P6 : ]1000 - 12000] kW;164375080221
2019-12-21;F4 : Eolien;P7 : > 12000 kW;28845859483
2019-12-21;F5 : Solaire;P0 : Total toutes puissances;11974841340
2019-12-21;F5 : Solaire;P1 : ]0 - 3] kW;837443595
2019-12-21;F5 : Solaire;P2 : ]3 - 9] kW;537559399
2019-12-21;F5 : Solaire;P3 : ]9 - 100] kW;2152862848
2019-12-21;F5 : Solaire;P4 : ]100 - 250] kW;1475145189
2019-12-21;F5 : Solaire;P5 : ]250 - 1000] kW;0
2019-12-21;F5 : Solaire;P6 : ]1000 - 12000] kW;6385058962
2019-12-21;F5 : Solaire;P7 : > 12000 kW;139028324
2019-12-21;F6 : Autres;P0 : Total toutes puissances;930609880
2019-12-21;F6 : Autres;P1 : ]0 - 3] kW;0
2019-12-21;F6 : Autres;P2 : ]3 - 9] kW;0
2019-12-21;F6 : Autres;P3 : ]9 - 100] kW;240566
2019-12-21;F6 : Autres;P4 : ]100 - 250] kW;388105
2019-12-21;F6 : Autres;P5 : ]250 - 1000] kW;555158
2019-12-21;F6 : Autres;P6 : ]1000 - 12000] kW;696542323
2019-12-21;F6 : Autres;P7 : > 12000 kW;0
2019-12-22;F0 : Total toutes filières;P0 : Total toutes puissances;310766962209
2019-12-22;F0 : Total toutes filières;P1 : ]0 - 3] kW;2721143565
2019-12-22;F0 : Total toutes filières;P2 : ]3 - 9] kW;504577792
2019-12-22;F0 : Total toutes filières;P3 : ]9 - 100] kW;2298029260
2019-12-22;F0 : Total toutes filières;P4 : ]100 - 250] kW;3588830990
2019-12-22;F0 : Total toutes filières;P5 : ]250 - 1000] kW;7011899883
2019-12-22;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;257967195427
2019-12-22;F0 : Total toutes filières;P7 : > 12000 kW;36675285148
2019-12-22;F1 : Thermique non renouvelable;P0 : Total toutes puissances;39492678953
2019-12-22;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2019-12-22;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2019-12-22;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;8832118
2019-12-22;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;89121663
2019-12-22;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;753272814
2019-12-22;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;38357813981
2019-12-22;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2019-12-22;F2 : Bioénergies;P0 : Total toutes puissances;16638835444
2019-12-22;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2019-12-22;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2019-12-22;F2 : Bioénergies;P3 : ]9 - 100] kW;106753960
2019-12-22;F2 : Bioénergies;P4 : ]100 - 250] kW;1151309330
2019-12-22;F2 : Bioénergies;P5 : ]250 - 1000] kW;1608538806
2019-12-22;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11461497249
2019-12-22;F2 : Bioénergies;P7 : > 12000 kW;0
2019-12-22;F3 : Hydraulique;P0 : Total toutes puissances;18317135655
2019-12-22;F3 : Hydraulique;P1 : ]0 - 3] kW;1241607582
2019-12-22;F3 : Hydraulique;P2 : ]3 - 9] kW;0
2019-12-22;F3 : Hydraulique;P3 : ]9 - 100] kW;230802656
2019-12-22;F3 : Hydraulique;P4 : ]100 - 250] kW;1029982313
2019-12-22;F3 : Hydraulique;P5 : ]250 - 1000] kW;4203748783
2019-12-22;F3 : Hydraulique;P6 : ]1000 - 12000] kW;10330332864
2019-12-22;F3 : Hydraulique;P7 : > 12000 kW;0
2019-12-22;F4 : Eolien;P0 : Total toutes puissances;226033610423
2019-12-22;F4 : Eolien;P1 : ]0 - 3] kW;295998479
2019-12-22;F4 : Eolien;P2 : ]3 - 9] kW;0
2019-12-22;F4 : Eolien;P3 : ]9 - 100] kW;342768
2019-12-22;F4 : Eolien;P4 : ]100 - 250] kW;3590656
2019-12-22;F4 : Eolien;P5 : ]250 - 1000] kW;46554850
2019-12-22;F4 : Eolien;P6 : ]1000 - 12000] kW;192509916386
2019-12-22;F4 : Eolien;P7 : > 12000 kW;33080081649
2019-12-22;F5 : Solaire;P0 : Total toutes puissances;9345654836
2019-12-22;F5 : Solaire;P1 : ]0 - 3] kW;762796774
2019-12-22;F5 : Solaire;P2 : ]3 - 9] kW;459152448
2019-12-22;F5 : Solaire;P3 : ]9 - 100] kW;1950719552
2019-12-22;F5 : Solaire;P4 : ]100 - 250] kW;1311687717
2019-12-22;F5 : Solaire;P5 : ]250 - 1000] kW;0
2019-12-22;F5 : Solaire;P6 : ]1000 - 12000] kW;4367875201
2019-12-22;F5 : Solaire;P7 : > 12000 kW;117305327
2019-12-22;F6 : Autres;P0 : Total toutes puissances;940028764
2019-12-22;F6 : Autres;P1 : ]0 - 3] kW;0
2019-12-22;F6 : Autres;P2 : ]3 - 9] kW;0
2019-12-22;F6 : Autres;P3 : ]9 - 100] kW;96122
2019-12-22;F6 : Autres;P4 : ]100 - 250] kW;194945
2019-12-22;F6 : Autres;P5 : ]250 - 1000] kW;191495
2019-12-22;F6 : Autres;P6 : ]1000 - 12000] kW;710923654
2019-12-22;F6 : Autres;P7 : > 12000 kW;0
2019-12-23;F0 : Total toutes filières;P0 : Total toutes puissances;268111765787
2019-12-23;F0 : Total toutes filières;P1 : ]0 - 3] kW;2800674868
2019-12-23;F0 : Total toutes filières;P2 : ]3 - 9] kW;596163323
2019-12-23;F0 : Total toutes filières;P3 : ]9 - 100] kW;2660420936
2019-12-23;F0 : Total toutes filières;P4 : ]100 - 250] kW;3849896722
2019-12-23;F0 : Total toutes filières;P5 : ]250 - 1000] kW;7047985093
2019-12-23;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;220477964391
2019-12-23;F0 : Total toutes filières;P7 : > 12000 kW;30678660310
2019-12-23;F1 : Thermique non renouvelable;P0 : Total toutes puissances;40177595147
2019-12-23;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2019-12-23;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2019-12-23;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;8595974
2019-12-23;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;84824234
2019-12-23;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;761412643
2019-12-23;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;39055297980
2019-12-23;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2019-12-23;F2 : Bioénergies;P0 : Total toutes puissances;16134531001
2019-12-23;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2019-12-23;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2019-12-23;F2 : Bioénergies;P3 : ]9 - 100] kW;109619444
2019-12-23;F2 : Bioénergies;P4 : ]100 - 250] kW;1166627441
2019-12-23;F2 : Bioénergies;P5 : ]250 - 1000] kW;1611822048
2019-12-23;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11264670300
2019-12-23;F2 : Bioénergies;P7 : > 12000 kW;0
2019-12-23;F3 : Hydraulique;P0 : Total toutes puissances;18501400978
2019-12-23;F3 : Hydraulique;P1 : ]0 - 3] kW;1267954666
2019-12-23;F3 : Hydraulique;P2 : ]3 - 9] kW;0
2019-12-23;F3 : Hydraulique;P3 : ]9 - 100] kW;228523618
2019-12-23;F3 : Hydraulique;P4 : ]100 - 250] kW;1026695273
2019-12-23;F3 : Hydraulique;P5 : ]250 - 1000] kW;4198948840
2019-12-23;F3 : Hydraulique;P6 : ]1000 - 12000] kW;10522542946
2019-12-23;F3 : Hydraulique;P7 : > 12000 kW;0
2019-12-23;F4 : Eolien;P0 : Total toutes puissances;180723106560
2019-12-23;F4 : Eolien;P1 : ]0 - 3] kW;242309792
2019-12-23;F4 : Eolien;P2 : ]3 - 9] kW;0
2019-12-23;F4 : Eolien;P3 : ]9 - 100] kW;342768
2019-12-23;F4 : Eolien;P4 : ]100 - 250] kW;2287991
2019-12-23;F4 : Eolien;P5 : ]250 - 1000] kW;45487809
2019-12-23;F4 : Eolien;P6 : ]1000 - 12000] kW;152982714022
2019-12-23;F4 : Eolien;P7 : > 12000 kW;27408678979
2019-12-23;F5 : Solaire;P0 : Total toutes puissances;11533565528
2019-12-23;F5 : Solaire;P1 : ]0 - 3] kW;901524416
2019-12-23;F5 : Solaire;P2 : ]3 - 9] kW;592763151
2019-12-23;F5 : Solaire;P3 : ]9 - 100] kW;2312621417
2019-12-23;F5 : Solaire;P4 : ]100 - 250] kW;1566468430
2019-12-23;F5 : Solaire;P5 : ]250 - 1000] kW;0
2019-12-23;F5 : Solaire;P6 : ]1000 - 12000] kW;5611891228
2019-12-23;F5 : Solaire;P7 : > 12000 kW;150110996
2019-12-23;F6 : Autres;P0 : Total toutes puissances;1037238320
2019-12-23;F6 : Autres;P1 : ]0 - 3] kW;0
2019-12-23;F6 : Autres;P2 : ]3 - 9] kW;0
2019-12-23;F6 : Autres;P3 : ]9 - 100] kW;54768
2019-12-23;F6 : Autres;P4 : ]100 - 250] kW;340425
2019-12-23;F6 : Autres;P5 : ]250 - 1000] kW;650328
2019-12-23;F6 : Autres;P6 : ]1000 - 12000] kW;867431149
2019-12-23;F6 : Autres;P7 : > 12000 kW;0
2019-12-24;F0 : Total toutes filières;P0 : Total toutes puissances;299336450406
2019-12-24;F0 : Total toutes filières;P1 : ]0 - 3] kW;2883518059
2019-12-24;F0 : Total toutes filières;P2 : ]3 - 9] kW;567203661
2019-12-24;F0 : Total toutes filières;P3 : ]9 - 100] kW;2553564620
2019-12-24;F0 : Total toutes filières;P4 : ]100 - 250] kW;3832587852
2019-12-24;F0 : Total toutes filières;P5 : ]250 - 1000] kW;7331898063
2019-12-24;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;247491714020
2019-12-24;F0 : Total toutes filières;P7 : > 12000 kW;34675963977
2019-12-24;F1 : Thermique non renouvelable;P0 : Total toutes puissances;39628015787
2019-12-24;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2019-12-24;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2019-12-24;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;8792106
2019-12-24;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;84759743
2019-12-24;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;768569982
2019-12-24;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;38501287396
2019-12-24;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2019-12-24;F2 : Bioénergies;P0 : Total toutes puissances;16247516371
2019-12-24;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2019-12-24;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2019-12-24;F2 : Bioénergies;P3 : ]9 - 100] kW;112349432
2019-12-24;F2 : Bioénergies;P4 : ]100 - 250] kW;1178873838
2019-12-24;F2 : Bioénergies;P5 : ]250 - 1000] kW;1660700843
2019-12-24;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11383155254
2019-12-24;F2 : Bioénergies;P7 : > 12000 kW;0
2019-12-24;F3 : Hydraulique;P0 : Total toutes puissances;19610470707
2019-12-24;F3 : Hydraulique;P1 : ]0 - 3] kW;1310075608
2019-12-24;F3 : Hydraulique;P2 : ]3 - 9] kW;0
2019-12-24;F3 : Hydraulique;P3 : ]9 - 100] kW;233684802
2019-12-24;F3 : Hydraulique;P4 : ]100 - 250] kW;1079238270
2019-12-24;F3 : Hydraulique;P5 : ]250 - 1000] kW;4475077269
2019-12-24;F3 : Hydraulique;P6 : ]1000 - 12000] kW;11265233052
2019-12-24;F3 : Hydraulique;P7 : > 12000 kW;0
2019-12-24;F4 : Eolien;P0 : Total toutes puissances;212402975522
2019-12-24;F4 : Eolien;P1 : ]0 - 3] kW;283871796
2019-12-24;F4 : Eolien;P2 : ]3 - 9] kW;0
2019-12-24;F4 : Eolien;P3 : ]9 - 100] kW;342768
2019-12-24;F4 : Eolien;P4 : ]100 - 250] kW;3570991
2019-12-24;F4 : Eolien;P5 : ]250 - 1000] kW;41411627
2019-12-24;F4 : Eolien;P6 : ]1000 - 12000] kW;180487823148
2019-12-24;F4 : Eolien;P7 : > 12000 kW;31522303814
2019-12-24;F5 : Solaire;P0 : Total toutes puissances;10529197120
2019-12-24;F5 : Solaire;P1 : ]0 - 3] kW;858167033
2019-12-24;F5 : Solaire;P2 : ]3 - 9] kW;563341848
2019-12-24;F5 : Solaire;P3 : ]9 - 100] kW;2197229865
